736	12
737	9
738	14
739	12
740	15
741	16
742	17
743	23
744	16
745	9
746	18
747	17
748	11
749	23
750	9
751	8
752	15
753	10
754	15
755	13
756	13
757	6
758	10
759	12
760	11
761	9
762	18
763	13
764	9
765	8
766	15
767	16
768	16
769	17
770	14
771	16
772	9
773	13
774	15
775	16
776	7
777	12
778	13
779	13
780	16
781	9
782	14
783	19
784	9
785	12
786	10
787	8
788	13
789	17
790	17
791	8
792	10
793	8
794	13
795	14
796	15
797	18
798	9
799	16
800	10
801	16
802	11
803	6
804	9
805	9
806	7
807	9
808	9
809	11
810	10
811	9
812	9
813	5
814	10
815	6
816	5
817	8
818	17
819	7
820	6
821	18
822	12
823	15
824	11
825	17
826	4
827	5
828	12
829	10
830	8
831	15
832	10
833	10
834	12
835	17
836	10
837	10
838	14
839	16
840	13
841	10
842	15
843	5
844	14
845	18
846	14
847	14
848	18
849	12
850	10
851	9
852	16
853	16
854	1
855	12
856	11
857	15
858	11
859	7
860	11
861	9
862	4
863	8
864	9
865	13
866	15
867	13
868	7
869	11
870	8
871	9
872	19
873	8
874	13
875	4
876	14
877	6
878	7
879	10
880	13
881	7
882	12
883	9
884	10
885	7
886	13
887	8
888	6
889	6
890	9
891	7
892	11
893	8
894	11
895	7
896	9
897	2
898	10
899	3
900	5
901	11
902	5
903	8
904	6
905	11
906	8
907	5
908	10
909	10
910	7
911	8
912	9
913	11
914	11
915	16
916	6
917	8
918	16
919	13
920	9
921	12
922	9
923	11
924	14
925	11
926	12
927	12
928	8
929	10
930	12
931	15
932	9
933	14
934	7
935	11
936	10
937	16
938	11
939	18
940	16
941	19
942	11
943	18
944	12
945	14
946	14
947	12
948	10
949	18
950	9
951	13
952	13
953	10
954	9
955	4
956	7
957	14
958	8
959	13
960	10
961	15
962	8
963	11
964	12
965	5
966	7
967	6
968	4
969	13
970	5
971	11
972	8
973	6
974	8
975	5
976	3
977	4
978	8
979	8
980	8
981	6
982	9
983	4
984	5
985	4
986	5
987	9
988	3
989	9
990	5
991	11
992	11
993	10
994	12
995	11
996	10
997	9
998	6
999	9
1000	4
1001	16
1002	11
1003	6
1004	18
1005	11
1006	7
1007	9
1008	9
1009	9
1010	7
1011	7
1012	9
1013	5
1014	9
1015	6
1016	7
1017	8
1018	9
1019	6
1020	7
1021	3
1022	5
1023	8
1024	9
1025	10
1026	15
1027	5
1028	7
1029	13
1030	5
1031	9
1032	7
1033	10
1034	4
1035	7
1036	5
1037	3
1038	6
1039	6
1040	7
1041	7
1042	5
1043	5
1044	7
1045	6
1046	3
1047	12
1048	9
1049	4
1050	4
1051	3
1052	3
1053	11
1054	4
1055	7
1056	11
1057	9
1058	7
1059	8
1060	9
1061	10
1062	1
1063	6
1064	4
1065	9
1066	6
1067	4
1068	7
1069	7
1070	11
1071	9
1072	3
1073	7
1074	4
1075	4
1076	7
1077	5
1078	10
1079	10
1080	7
1081	5
1082	3
1083	7
1084	4
1085	7
1086	3
1087	10
1088	5
1089	3
1090	2
1091	6
1092	1
1093	8
1094	6
1095	5
1096	7
1097	2
1098	5
1099	5
1100	6
1101	7
1102	4
1103	6
1104	1
1105	3
1106	4
1107	6
1108	3
1109	4
1110	9
1111	6
1112	1
1113	7
1114	3
1115	3
1116	5
1117	5
1118	4
1119	7
1120	1
1121	2
1122	10
1123	4
1124	3
1125	5
1126	5
1127	4
1128	3
1129	0
1130	3
1131	3
1132	5
1133	6
1134	2
1135	4
1136	5
1137	3
1138	5
1139	2
1140	4
1141	4
1142	6
1143	6
1144	4
1145	5
1146	6
1147	9
1148	7
1149	8
1150	4
1151	6
1152	4
1153	3
1154	9
1155	6
1156	7
1157	1
1158	4
1159	8
1160	5
1161	4
1162	7
1163	7
1164	4
1165	5
1166	4
1167	4
1168	7
1169	7
1170	4
1171	2
1172	4
1173	2
1174	2
1175	7
1176	7
1177	5
1178	4
1179	9
1180	6
1181	5
1182	5
1183	9
1184	8
1185	7
1186	2
1187	3
1188	5
1189	2
1190	8
1191	3
1192	3
1193	3
1194	7
1195	4
1196	6
1197	3
1198	4
1199	3
1200	1
1201	3
1202	6
1203	4
1204	9
1205	1
1206	6
1207	9
1208	2
1209	3
1210	5
1211	7
1212	5
1213	5
1214	9
1215	11
1216	4
1217	3
1218	4
1219	5
1220	6
1221	5
1222	5
1223	5
1224	3
1225	1
1226	3
1227	5
1228	4
1229	3
1230	4
1231	2
1232	3
1233	0
1234	5
1235	4
1236	2
1237	6
1238	7
1239	7
1240	2
1241	5
1242	9
1243	7
1244	6
1245	7
1246	9
1247	2
1248	7
1249	9
1250	4
1251	4
1252	5
1253	7
1254	9
1255	4
1256	5
1257	11
1258	5
1259	8
1260	6
1261	2
1262	6
1263	8
1264	2
1265	3
1266	4
1267	6
1268	8
1269	5
1270	12
1271	8
1272	9
1273	5
1274	6
1275	4
1276	7
1277	1
1278	10
1279	9
1280	5
1281	7
1282	6
1283	5
1284	8
1285	11
1286	8
1287	7
1288	3
1289	7
1290	8
1291	3
1292	8
1293	4
1294	3
1295	5
1296	3
1297	4
1298	9
1299	4
1300	5
1301	4
1302	5
1303	2
1304	4
1305	4
1306	6
1307	4
1308	5
1309	8
1310	2
1311	6
1312	4
1313	8
1314	3
1315	3
1316	3
1317	4
1318	5
1319	5
1320	6
1321	8
1322	4
1323	5
1324	7
1325	2
1326	6
1327	3
1328	3
1329	4
1330	3
1331	5
1332	3
1333	6
1334	4
1335	3
1336	7
1337	3
1338	4
1339	6
1340	2
1341	2
1342	1
1343	2
1344	5
1345	6
1346	0
1347	5
1348	1
1349	2
1350	1
1351	0
1352	3
1353	3
1354	4
1355	3
1356	0
1357	1
1358	2
1359	5
1360	4
1361	4
1362	4
1363	3
1364	2
1365	4
1366	0
1367	4
1368	2
1369	2
1370	2
1371	3
1372	3
1373	5
1374	2
1375	3
1376	5
1377	2
1378	2
1379	6
1380	1
1381	5
1382	4
1383	4
1384	1
1385	3
1386	3
1387	0
1388	1
1389	0
1390	3
1391	3
1392	2
1393	3
1394	2
1395	0
1396	1
1397	1
1398	1
1399	1
1400	1
1401	0
1402	5
1403	1
1404	5
1405	0
1406	1
1407	0
1408	3
1409	1
1410	1
1411	2
1412	2
1413	1
1414	1
1415	3
1416	2
1417	3
1418	1
1419	1
1420	4
1421	4
1422	1
1423	4
1424	2
1425	2
1426	2
1427	2
1428	3
1429	1
1430	3
1431	1
1432	4
1433	1
1434	2
1435	1
1436	6
1437	1
1438	5
1439	3
1440	1
1441	3
1442	2
1443	3
1444	1
1445	3
1446	2
1447	0
1448	4
1449	3
1450	1
1451	4
1452	6
1453	3
1454	3
1455	2
1456	3
1457	1
1458	2
1459	3
1460	1
1461	3
1462	1
1463	4
1464	3
1465	2
1466	2
1467	1
1468	3
1469	1
1470	2
1471	3
1472	3
1473	4
1474	1
1475	1
1476	1
1477	3
1478	1
1479	2
1480	2
1481	5
1482	3
1483	1
1484	2
1485	1
1486	0
1487	2
1488	1
1489	0
1490	3
1491	0
1492	1
1493	3
1494	1
1495	0
1496	1
1497	4
1498	2
1499	0
1500	1
1501	2
1502	1
1503	1
1504	2
1505	0
1506	2
1507	0
1508	0
1509	1
1510	0
1511	0
1512	0
1513	1
1514	0
1515	3
1516	1
1517	1
1518	1
1519	0
1520	2
1521	0
1522	0
1523	0
1524	1
1525	1
1526	2
1527	2
1528	0
1529	1
1530	2
1531	0
1532	0
1533	0
1534	3
1535	2
1536	0
1537	1
1538	1
1539	2
1540	1
1541	2
1542	2
1543	2
1544	2
1545	1
1546	0
1547	3
1548	2
1549	1
1550	3
1551	2
1552	1
1553	1
1554	3
1555	1
1556	1
1557	1
1558	2
1559	4
1560	1
1561	1
1562	0
1563	2
1564	1
1565	3
1566	2
1567	0
1568	0
1569	1
1570	1
1571	2
1572	1
1573	1
1574	3
1575	5
1576	3
1577	2
1578	2
1579	2
1580	2
1581	4
1582	2
1583	1
1584	1
1585	4
1586	1
1587	2
1588	0
1589	2
1590	1
1591	3
1592	4
1593	3
1594	5
1595	0
1596	2
1597	1
1598	3
1599	2
1600	1
1601	1
1602	2
1603	2
1604	3
1605	3
1606	1
1607	1
1608	4
1609	2
1610	0
1611	2
1612	3
1613	0
1614	2
1615	2
1616	3
1617	1
1618	2
1619	1
1620	2
1621	1
1622	1
1623	3
1624	2
1625	2
1626	2
1627	1
1628	1
1629	2
1630	1
1631	1
1632	2
1633	0
1634	0
1635	1
1636	3
1637	0
1638	2
1639	1
1640	4
1641	1
1642	0
1643	2
1644	3
1645	4
1646	2
1647	4
1648	3
1649	2
1650	1
1651	2
1652	0
1653	4
1654	0
1655	3
1656	3
1657	2
1658	1
1659	5
1660	2
1661	3
1662	2
1663	0
1664	1
1665	2
1666	2
1667	1
1668	4
1669	2
1670	1
1671	0
1672	3
1673	2
1674	1
1675	1
1676	1
1677	2
1678	3
1679	1
1680	1
1681	4
1682	1
1683	0
1684	2
1685	1
1686	0
1687	1
1688	0
1689	0
1690	1
1691	2
1692	0
1693	1
1694	0
1695	0
1696	0
1697	0
1698	0
1699	0
1700	1
1701	0
1702	0
1703	0
1704	1
1705	0
1706	0
1707	2
1708	0
1709	0
1710	0
1711	0
1712	1
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1720	1
1721	0
1722	0
1723	1
1724	3
1725	0
1726	0
1727	0
1728	0
1729	2
1730	2
1731	0
1732	2
1733	0
1734	1
1735	1
1736	0
1737	0
1738	1
1739	0
1740	0
1741	1
1742	0
1743	1
1744	0
1745	2
1746	1
1747	3
1748	4
1749	1
1750	0
1751	3
1752	3
1753	0
1754	3
1755	0
1756	0
1757	1
1758	2
1759	1
1760	0
1761	2
1762	1
1763	0
1764	1
1765	1
1766	3
1767	0
1768	0
1769	1
1770	1
1771	2
1772	2
1773	0
1774	1
1775	0
1776	0
1777	1
1778	1
1779	1
1780	0
1781	0
1782	1
1783	0
1784	0
1785	0
1786	4
1787	1
1788	1
1789	0
1790	0
1791	0
1792	0
1793	1
1794	0
1795	0
1796	0
1797	2
1798	0
1799	4
1800	0
1801	0
1802	2
1803	1
1804	1
1805	1
1806	0
1807	2
1808	0
1809	0
1810	3
1811	1
1812	1
1813	0
1814	1
1815	2
1816	2
1817	0
1818	1
1819	1
1820	1
1821	1
1822	1
1823	2
1824	1
1825	0
1826	0
1827	1
1828	2
1829	0
1830	0
1831	1
1832	1
1833	1
1834	1
1835	1
1836	1
1837	0
1838	0
1839	1
1840	0
1841	1
1842	1
1843	1
1844	0
1845	1
1846	1
1847	1
1848	0
1849	1
1850	0
1851	1
1852	0
1853	1
1854	1
1855	2
1856	3
1857	0
1858	0
1859	2
1860	1
1861	1
1862	1
1863	0
1864	0
1865	1
1866	1
1867	0
1868	0
1869	2
1870	0
1871	1
1872	3
1873	1
1874	1
1875	0
1876	1
1877	1
1878	2
1879	2
1880	0
1881	1
1882	1
1883	3
1884	3
1885	3
1886	1
1887	1
1888	0
1889	1
1890	1
1891	1
1892	0
1893	1
1894	3
1895	3
1896	0
1897	4
1898	1
1899	2
1900	3
1901	1
1902	1
1903	1
1904	2
1905	0
1906	1
1907	0
1908	1
1909	0
1910	3
1911	2
1912	2
1913	2
1914	3
1915	1
1916	5
1917	2
1918	1
1919	1
1920	1
1921	2
1922	1
1923	0
1924	0
1925	2
1926	1
1927	2
1928	0
1929	2
1930	0
1931	3
1932	0
1933	1
1934	1
1935	3
1936	1
1937	2
1938	2
1939	1
1940	0
1941	1
1942	3
1943	2
1944	1
1945	6
1946	2
1947	1
1948	1
1949	1
1950	1
1951	4
1952	5
1953	2
1954	4
1955	5
1956	4
1957	2
1958	2
1959	1
1960	5
1961	2
1962	1
1963	2
1964	0
1965	2
1966	4
1967	0
1968	1
1969	5
1970	3
1971	1
1972	4
1973	3
1974	1
1975	1
1976	1
1977	4
1978	4
1979	3
1980	1
1981	1
1982	1
1983	3
1984	3
1985	4
1986	4
1987	2
1988	1
1989	1
1990	0
1991	1
1992	2
1993	3
1994	3
1995	0
1996	3
1997	2
1998	3
1999	1
2000	1
2001	0
2002	0
2003	1
2004	1
2005	0
2006	3
2007	2
2008	4
2009	0
2010	0
2011	0
2012	2
2013	1
2014	2
2015	1
2016	0
2017	5
2018	0
2019	2
2020	2
2021	0
2022	4
2023	0
2024	2
2025	0
2026	4
2027	1
2028	2
2029	2
2030	1
2031	1
2032	3
2033	2
2034	1
2035	1
2036	0
2037	2
2038	1
2039	1
2040	0
2041	0
2042	2
2043	1
2044	0
2045	0
2046	1
2047	4
2048	1
2049	0
2050	2
2051	1
2052	1
2053	0
2054	1
2055	1
2056	0
2057	1
2058	1
2059	1
2060	0
2061	0
2062	3
2063	1
2064	1
2065	3
2066	2
2067	2
2068	0
2069	1
2070	0
2071	1
2072	0
2073	2
2074	1
2075	1
2076	2
2077	1
2078	1
2079	1
2080	0
2081	0
2082	2
2083	0
2084	1
2085	1
2086	1
2087	3
2088	0
2089	0
2090	0
2091	1
2092	2
2093	0
2094	0
2095	1
2096	0
2097	0
2098	0
2099	2
2100	0
2101	1
2102	0
2103	0
2104	0
2105	4
2106	2
2107	1
2108	1
2109	1
2110	1
2111	0
2112	0
2113	0
2114	1
2115	0
2116	3
2117	1
2118	3
2119	3
2120	1
2121	0
2122	1
2123	1
2124	1
2125	0
2126	0
2127	1
2128	1
2129	1
2130	1
2131	0
2132	1
2133	0
2134	1
2135	2
2136	0
2137	0
2138	1
2139	1
2140	0
2141	1
2142	0
2143	1
2144	0
2145	0
2146	1
2147	0
2148	1
2149	2
2150	0
2151	0
2152	0
2153	2
2154	0
2155	0
2156	1
2157	0
2158	0
2159	0
2160	1
2161	0
2162	0
2163	0
2164	1
2165	0
2166	0
2167	0
2168	0
2169	0
2170	0
2171	0
2172	1
2173	0
2174	0
2175	0
2176	0
2177	1
2178	1
2179	0
2180	1
2181	0
2182	0
2183	2
2184	2
2185	1
2186	1
2187	0
2188	1
2189	0
2190	1
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	0
2201	0
2202	0
2203	1
2204	1
2205	0
2206	0
2207	0
2208	0
2209	0
2210	2
2211	0
2212	0
2213	1
2214	0
2215	1
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	0
2223	1
2224	0
2225	0
2226	1
2227	0
2228	0
2229	1
2230	0
2231	0
2232	0
2233	0
2234	2
2235	0
2236	1
2237	0
2238	1
2239	0
2240	2
2241	0
2242	1
2243	2
2244	0
2245	1
2246	1
2247	0
2248	0
2249	1
2250	1
2251	1
2252	0
2253	0
2254	2
2255	0
2256	0
2257	3
2258	0
2259	0
2260	0
2261	1
2262	1
2263	2
2264	2
2265	1
2266	1
2267	1
2268	1
2269	0
2270	0
2271	1
2272	1
2273	1
2274	1
2275	1
2276	1
2277	2
2278	1
2279	1
2280	0
2281	0
2282	1
2283	0
2284	1
2285	2
2286	2
2287	2
2288	1
2289	1
2290	0
2291	1
2292	0
2293	3
2294	1
2295	0
2296	2
2297	1
2298	0
2299	2
2300	2
2301	1
2302	0
2303	1
2304	1
2305	0
2306	0
2307	1
2308	1
2309	0
2310	0
2311	0
2312	1
2313	3
2314	1
2315	1
2316	3
2317	0
2318	0
2319	1
2320	1
2321	1
2322	2
2323	1
2324	1
2325	0
2326	0
2327	3
2328	1
2329	1
2330	0
2331	0
2332	1
2333	0
2334	0
2335	0
2336	0
2337	0
2338	2
2339	0
2340	0
2341	1
2342	0
2343	0
2344	0
2345	1
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	1
2353	1
2354	0
2355	0
2356	0
2357	2
2358	0
2359	0
2360	0
2361	0
2362	0
2363	1
2364	0
2365	0
2366	0
2367	1
2368	2
2369	0
2370	2
2371	0
2372	0
2373	0
2374	0
2375	0
2376	2
2377	0
2378	0
2379	1
2380	0
2381	2
2382	0
2383	0
2384	0
2385	1
2386	1
2387	2
2388	1
2389	1
2390	0
2391	0
2392	0
2393	1
2394	0
2395	0
2396	0
2397	1
2398	0
2399	1
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	1
2408	0
2409	0
2410	0
2411	1
2412	0
2413	0
2414	0
2415	1
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	1
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	1
2435	0
2436	0
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	0
2463	1
2464	2
2465	0
2466	1
2467	0
2468	0
2469	0
2470	0
2471	1
2472	1
2473	0
2474	0
2475	0
2476	0
2477	1
2478	0
2479	0
2480	2
2481	0
2482	0
2483	1
2484	1
2485	0
2486	1
2487	0
2488	0
2489	1
2490	1
2491	0
2492	0
2493	1
2494	0
2495	1
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0
2502	1
2503	0
2504	2
2505	0
2506	1
2507	0
2508	0
2509	2
2510	0
2511	0
2512	0
2513	0
2514	3
2515	0
2516	2
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	1
2530	0
2531	0
2532	1
2533	1
2534	0
2535	1
2536	0
2537	0
2538	0
2539	0
2540	0
2541	1
2542	0
2543	0
2544	1
2545	0
2546	0
2547	0
2548	1
2549	0
2550	0
2551	0
2552	0
2553	0
2554	3
2555	1
2556	0
2557	0
2558	0
2559	0
2560	0
2561	1
2562	2
2563	0
2564	0
2565	0
2566	1
2567	1
2568	0
2569	1
2570	0
2571	1
2572	0
2573	1
2574	0
2575	0
2576	0
2577	0
2578	0
2579	0
2580	2
2581	0
2582	0
2583	0
2584	0
2585	0
2586	0
2587	1
2588	0
2589	0
2590	1
2591	1
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	1
2603	1
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	1
2613	0
2614	1
2615	1
2616	2
2617	0
2618	0
2619	0
2620	1
2621	0
2622	1
2623	1
2624	0
2625	0
2626	2
2627	1
2628	0
2629	1
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	1
2637	2
2638	1
2639	0
2640	0
2641	1
2642	0
2643	1
2644	1
2645	0
2646	0
2647	0
2648	1
2649	0
2650	1
2651	0
2652	1
2653	0
2654	0
2655	0
2656	1
2657	0
2658	0
2659	0
2660	0
2661	1
2662	2
2663	1
2664	0
2665	0
2666	0
2667	1
2668	0
2669	1
2670	0
2671	4
2672	1
2673	0
2674	0
2675	0
2676	1
2677	0
2678	0
2679	0
2680	1
2681	2
2682	0
2683	0
2684	0
2685	0
2686	0
2687	1
2688	1
2689	1
2690	2
2691	1
2692	1
2693	0
2694	1
2695	0
2696	1
2697	2
2698	1
2699	0
2700	0
2701	0
2702	2
2703	1
2704	0
2705	0
2706	1
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	1
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	1
2733	1
2734	0
2735	0
2736	1
2737	1
2738	0
2739	0
2740	0
2741	1
2742	0
2743	1
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	1
2754	0
2755	0
2756	0
2757	0
2758	1
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	1
2766	0
2767	0
2768	0
2769	1
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	1
2788	0
2789	0
2790	0
2791	0
2792	1
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	2
2801	0
2802	0
2803	0
2804	1
2805	0
2806	0
2807	1
2808	0
2809	0
2810	1
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	1
2822	0
2823	0
2824	0
2825	1
2826	0
2827	0
2828	0
2829	0
2830	0
2831	1
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	1
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	1
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	1
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	1
2891	0
2892	0
2893	0
2894	1
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	1
2920	0
2921	0
2922	0
2923	1
2924	0
2925	0
2926	1
2927	0
2928	1
2929	0
2930	0
2931	0
2932	1
2933	1
2934	1
2935	1
2936	1
2937	0
2938	0
2939	0
2940	1
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	1
2948	0
2949	1
